#generated-date=2023-07-24
methylmalonic aciduria and homocystinuria type cbld	http://purl.obolibrary.org/obo/MONDO_0010185	methylmalonic aciduria and homocystinuria type cblD
methylmalonic aciduria and homocystinuria type cbld	http://www.orpha.net/ORDO/Orphanet_79283	Methylmalonic acidemia with homocystinuria, type cblD
methylmalonic aciduria and homocystinuria type cblf	http://purl.obolibrary.org/obo/MONDO_0010183	methylmalonic aciduria and homocystinuria type cblF
methylmalonic aciduria and homocystinuria type cblf	http://www.orpha.net/ORDO/Orphanet_79284	Methylmalonic acidemia with homocystinuria type cblF
methylmalonic aciduria, cbla type	http://purl.obolibrary.org/obo/MONDO_0009613	methylmalonic aciduria, cblA type
methylmalonic aciduria, cbla type	http://www.orpha.net/ORDO/Orphanet_79310	Vitamin B12-responsive methylmalonic acidemia type cblA
methylmalonic aciduria, cblb type	http://purl.obolibrary.org/obo/MONDO_0009614	methylmalonic aciduria, cblB type
methylmalonic aciduria, cblb type	http://www.orpha.net/ORDO/Orphanet_79311	Vitamin B12-responsive methylmalonic acidemia type cblB
methylmalonic aciduria due to complete methylmalonyl-coa mutase deficiency	http://purl.obolibrary.org/obo/MONDO_0009612	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency
methylmalonic aciduria due to methylmalonyl-coa mutase deficiency	http://purl.obolibrary.org/obo/MONDO_0009612	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency
methylmalonic aciduria, mut(0) type	http://purl.obolibrary.org/obo/MONDO_0017360	vitamin B12-unresponsive methylmalonic acidemia type mut0
methylmalonic aciduria, mut(-) type	http://purl.obolibrary.org/obo/MONDO_0019267	vitamin B12-unresponsive methylmalonic acidemia type mut-
mevalonic aciduria	http://purl.obolibrary.org/obo/MONDO_0012481	mevalonic aciduria
mgat2-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0008908	MGAT2-congenital disorder of glycosylation
mhc class i deficiency	http://purl.obolibrary.org/obo/MONDO_0011476	MHC class I deficiency
mhc class i deficiency	http://www.orpha.net/ORDO/Orphanet_34592	Immunodeficiency by defective expression of MHC class I
mhc class ii deficiency	http://purl.obolibrary.org/obo/MONDO_0008855	MHC class II deficiency
mhc class ii deficiency	http://www.orpha.net/ORDO/Orphanet_572	Immunodeficiency by defective expression of MHC class II
microangiopathy and leukoencephalopathy, pontine, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0018786	pontine autosomal dominant microangiopathy with leukoencephalopathy
microcephalic osteodysplastic dysplasia, saul-wilson type	http://purl.obolibrary.org/obo/MONDO_0019407	microcephalic osteodysplastic dysplasia, Saul-Wilson type
microcephalic osteodysplastic primordial dwarfism	http://purl.obolibrary.org/obo/MONDO_0000060	microcephalic osteodysplastic primordial dwarfism
microcephalic osteodysplastic primordial dwarfism type ii	http://purl.obolibrary.org/obo/MONDO_0008872	microcephalic osteodysplastic primordial dwarfism type II
microcephalic primordial dwarfism, alazami type	http://purl.obolibrary.org/obo/MONDO_0014031	microcephalic primordial dwarfism, Alazami type
microcephalic primordial dwarfism due to rttn deficiency	http://purl.obolibrary.org/obo/MONDO_0018764	microcephalic primordial dwarfism due to RTTN deficiency
microcephalic primordial dwarfism due to znf335 deficiency	http://purl.obolibrary.org/obo/MONDO_0014043	microcephalic primordial dwarfism due to ZNF335 deficiency
microcephalic primordial dwarfism	http://purl.obolibrary.org/obo/MONDO_0017950	microcephalic primordial dwarfism
microcephaly 11, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 12, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 13, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0019342	Seckel syndrome
microcephaly 14, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 15, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 16, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 17, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 18, primary, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_2514	Autosomal dominant primary microcephaly
microcephaly 19, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 1, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0009617	microcephaly 1, primary, autosomal recessive
microcephaly 20, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 21, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 22, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 23, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 24, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0019006	familial idiopathic steroid-resistant nephrotic syndrome
microcephaly 25, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 26, primary, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_2514	Autosomal dominant primary microcephaly
microcephaly 2, primary, autosomal recessive, with or without cortical malformations	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 3, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 4, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 5, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 6, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 7, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 8, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly 9, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016660	autosomal recessive primary microcephaly
microcephaly and chorioretinopathy 1	http://purl.obolibrary.org/obo/MONDO_0009624	microcephaly and chorioretinopathy 1
microcephaly and chorioretinopathy 2	http://purl.obolibrary.org/obo/MONDO_0019342	Seckel syndrome
microcephaly-capillary malformation syndrome	http://purl.obolibrary.org/obo/MONDO_0013659	microcephaly-capillary malformation syndrome
microcephaly, developmental delay, and brittle hair syndrome	http://purl.obolibrary.org/obo/MONDO_0030047	microcephaly, developmental delay, and brittle hair syndrome
microcephaly, epilepsy, and diabetes syndrome 1	http://purl.obolibrary.org/obo/MONDO_0031481	microcephaly, epilepsy, and diabetes syndrome 1
microcephaly, epilepsy, and diabetes syndrome 2	http://purl.obolibrary.org/obo/MONDO_0031481	microcephaly, epilepsy, and diabetes syndrome 1
microcephaly, epilepsy, and diabetes syndrome	http://purl.obolibrary.org/obo/MONDO_0100328	microcephaly, epilepsy, and diabetes syndrome
microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome	http://purl.obolibrary.org/obo/MONDO_0020647	microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome
microcephaly, growth restriction, and increased sister chromatid exchange 2	http://purl.obolibrary.org/obo/MONDO_0020628	microcephaly, growth restriction, and increased sister chromatid exchange 2
microcephaly	http://purl.obolibrary.org/obo/HP_0000252	Microcephaly
microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	http://www.ebi.ac.uk/efo/EFO_0009647	epilepsy, hearing loss, and intellectual disability syndrome
microcephaly-micromelia syndrome	http://purl.obolibrary.org/obo/MONDO_0009619	microcephaly-micromelia syndrome
microcephaly, normal intelligence and immunodeficiency	http://purl.obolibrary.org/obo/MONDO_0009623	Nijmegen breakage syndrome
microcephaly, seizures, and developmental delay	http://purl.obolibrary.org/obo/MONDO_0013254	microcephaly, seizures, and developmental delay
microcephaly, short stature, and impaired glucose metabolism 1	http://purl.obolibrary.org/obo/MONDO_0018320	primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
microcephaly, short stature, and impaired glucose metabolism 2	http://purl.obolibrary.org/obo/MONDO_0018320	primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
microcephaly, short stature, and limb abnormalities	http://purl.obolibrary.org/obo/MONDO_0060533	microcephaly, short stature, and limb abnormalities
microcephaly-thin corpus callosum-intellectual disability syndrome	http://purl.obolibrary.org/obo/MONDO_0014273	microcephaly-thin corpus callosum-intellectual disability syndrome
microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability	http://purl.obolibrary.org/obo/MONDO_0007918	microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability
microcornea-myopic chorioretinal atrophy	http://purl.obolibrary.org/obo/MONDO_0014195	microcornea-myopic chorioretinal atrophy
microcornea-myopic chorioretinal atrophy	http://www.orpha.net/ORDO/Orphanet_369970	Microcornea-myopic chorioretinal atrophy-telecanthus syndrome
microcornea, rod-cone dystrophy, cataract, and posterior staphyloma 1	http://purl.obolibrary.org/obo/MONDO_0016979	MRCS syndrome
microcornea, rod-cone dystrophy, cataract, and posterior staphyloma 2	http://purl.obolibrary.org/obo/MONDO_0016979	MRCS syndrome
microcytic anemia	http://purl.obolibrary.org/obo/MONDO_0001245	microcytic anemia
microcytic anemia with liver iron overload	http://purl.obolibrary.org/obo/MONDO_0008787	microcytic anemia with liver iron overload
microform holoprosencephaly	http://purl.obolibrary.org/obo/MONDO_0017219	microform holoprosencephaly
microglossia	http://purl.obolibrary.org/obo/HP_0000171	Microglossia
micrognathia	http://purl.obolibrary.org/obo/HP_0000347	Micrognathia
micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome	http://purl.obolibrary.org/obo/MONDO_0014892	micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome
microlissencephaly	http://purl.obolibrary.org/obo/MONDO_0015204	microlissencephaly
micropenis	http://purl.obolibrary.org/obo/HP_0000054	Micropenis
microphthalmia, cataracts, and iris abnormalities	http://purl.obolibrary.org/obo/MONDO_0013678	EDICT syndrome
microphthalmia	http://www.ebi.ac.uk/efo/EFO_0005569	microphthalmia
microphthalmia, isolated, with coloboma 10	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma 3	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma 5	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma 6	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma 7	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma 8	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma 9	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, isolated, with coloboma	http://purl.obolibrary.org/obo/MONDO_0000170	microphthalmia, isolated, with coloboma
microphthalmia, syndromic 11	http://www.ebi.ac.uk/efo/EFO_0005569	microphthalmia
microphthalmia, syndromic 12	http://purl.obolibrary.org/obo/MONDO_0016073	syndromic microphthalmia
microphthalmia, syndromic 1	http://www.orpha.net/ORDO/Orphanet_85275	Microphthalmia-ankyloblepharon-intellectual disability syndrome
microphthalmia with brain and digit anomalies	http://purl.obolibrary.org/obo/MONDO_0011936	microphthalmia with brain and digit anomalies
microphthalmia with limb anomalies	http://purl.obolibrary.org/obo/MONDO_0008800	microphthalmia with limb anomalies
microretrognathia	http://purl.obolibrary.org/obo/HP_0000308	Microretrognathia
microscopic hematuria	http://purl.obolibrary.org/obo/HP_0002907	Microscopic hematuria
microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma	http://purl.obolibrary.org/obo/MONDO_0009633	microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma
microspherophakia	http://purl.obolibrary.org/obo/MONDO_0016559	glaucoma secondary to spherophakia/ectopia lentis and megalocornea
microvascular complications of diabetes, susceptibility to, 1	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
microvascular complications of diabetes, susceptibility to, 2	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
microvascular complications of diabetes, susceptibility to, 3	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy
microvascular complications of diabetes, susceptibility to, 4	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy
microvascular complications of diabetes, susceptibility to, 5	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
microvascular complications of diabetes, susceptibility to, 6	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy
microvascular complications of diabetes, susceptibility to, 7	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis	http://www.orpha.net/ORDO/Orphanet_86818	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
midface retrusion	http://purl.obolibrary.org/obo/HP_0011800	Midface retrusion
migalastat response	http://www.ebi.ac.uk/efo/EFO_0009169	response to deoxygalactonojirimycin
migraine, familial hemiplegic, 1	http://purl.obolibrary.org/obo/MONDO_0018925	familial or sporadic hemiplegic migraine
migraine, familial hemiplegic, 2	http://purl.obolibrary.org/obo/MONDO_0018925	familial or sporadic hemiplegic migraine
migraine, familial hemiplegic, 3	http://purl.obolibrary.org/obo/MONDO_0012320	migraine, familial hemiplegic, 3
migraine	http://purl.obolibrary.org/obo/MONDO_0005277	migraine disorder
migraine, sporadic hemiplegic, with progressive cerebellar ataxia	http://purl.obolibrary.org/obo/MONDO_0018925	familial or sporadic hemiplegic migraine
migraine with aura	http://purl.obolibrary.org/obo/MONDO_0005475	migraine with aura
migraine, with or without aura, susceptibility to, 13	http://purl.obolibrary.org/obo/MONDO_0100246	migraine with or without aura, susceptibility to
migraine with or without aura, susceptibility to, 1	http://purl.obolibrary.org/obo/MONDO_0100246	migraine with or without aura, susceptibility to
migraine with or without aura, susceptibility to	http://purl.obolibrary.org/obo/MONDO_0100246	migraine with or without aura, susceptibility to
migraine without aura	http://purl.obolibrary.org/obo/MONDO_0100431	migraine without aura
mild canavan disease	http://purl.obolibrary.org/obo/MONDO_0017831	mild Canavan disease
mild global developmental delay	http://purl.obolibrary.org/obo/HP_0011342	Mild global developmental delay
mild hemophilia a	http://purl.obolibrary.org/obo/MONDO_0015721	mild hemophilia A
mild obesity	http://www.ebi.ac.uk/efo/EFO_0001073	obesity
mild proteinuria	http://purl.obolibrary.org/obo/HP_0012595	Mild proteinuria
miller syndrome	http://purl.obolibrary.org/obo/MONDO_0009903	postaxial acrofacial dysostosis
minicore myopathy	http://purl.obolibrary.org/obo/MONDO_0017939	minicore myopathy
mirage syndrome	http://purl.obolibrary.org/obo/MONDO_0014888	MIRAGE syndrome
mirror movements 1 and/or agenesis of the corpus callosum	http://purl.obolibrary.org/obo/MONDO_0100515	mirror movements 1 and/or agenesis of the corpus callosum
mirror movements 1	http://purl.obolibrary.org/obo/MONDO_0008002	mirror movements 1
mirror movements 2	http://purl.obolibrary.org/obo/MONDO_0016558	familial congenital mirror movements
mirror movements 3	http://purl.obolibrary.org/obo/MONDO_0016558	familial congenital mirror movements
mirror movements 4	http://purl.obolibrary.org/obo/MONDO_0032641	mirror movements 4
mismatch repair cancer syndrome 2	http://www.orpha.net/ORDO/Orphanet_252202	Constitutional mismatch repair deficiency syndrome
mismatch repair cancer syndrome 3	http://www.orpha.net/ORDO/Orphanet_252202	Constitutional mismatch repair deficiency syndrome
mismatch repair cancer syndrome 4	http://www.orpha.net/ORDO/Orphanet_252202	Constitutional mismatch repair deficiency syndrome
missing ribs	http://purl.obolibrary.org/obo/HP_0000921	Missing ribs
mitchell syndrome	http://purl.obolibrary.org/obo/MONDO_0030073	Mitchell syndrome
mitochondrial complex 1 deficiency, mitochondrial type 1	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 10	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 11	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 12	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 13	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 14	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 15	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 16	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 17	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 18	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 19	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 21	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 22	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 23	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 24	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 25	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 26	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 27	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 28	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 29	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 2	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 30	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 31	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 32	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 33	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 34	http://purl.obolibrary.org/obo/MONDO_0032910	mitochondrial complex 1 deficiency, nuclear type 34
mitochondrial complex 1 deficiency, nuclear type 35	http://purl.obolibrary.org/obo/MONDO_0033560	mitochondrial complex 1 deficiency, nuclear type 35
mitochondrial complex 1 deficiency, nuclear type 3	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 4	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 5	http://purl.obolibrary.org/obo/MONDO_0032610	mitochondrial complex 1 deficiency, nuclear type 5
mitochondrial complex 1 deficiency, nuclear type 6	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 7	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 8	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 1 deficiency, nuclear type 9	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex 2 deficiency, nuclear type 3	http://purl.obolibrary.org/obo/MONDO_0030937	mitochondrial complex 2 deficiency, nuclear type 3
mitochondrial complex 3 deficiency, nuclear type 10	http://purl.obolibrary.org/obo/MONDO_0032909	mitochondrial complex 3 deficiency, nuclear type 10
mitochondrial complex 4 deficiency, nuclear type 10	http://purl.obolibrary.org/obo/MONDO_0033639	mitochondrial complex 4 deficiency, nuclear type 10
mitochondrial complex 4 deficiency, nuclear type 11	http://purl.obolibrary.org/obo/MONDO_0033645	mitochondrial complex 4 deficiency, nuclear type 11
mitochondrial complex 4 deficiency, nuclear type 12	http://purl.obolibrary.org/obo/MONDO_0033646	mitochondrial complex 4 deficiency, nuclear type 12
mitochondrial complex 4 deficiency, nuclear type 15	http://purl.obolibrary.org/obo/MONDO_0033650	mitochondrial complex 4 deficiency, nuclear type 15
mitochondrial complex 4 deficiency, nuclear type 16	http://purl.obolibrary.org/obo/MONDO_0033651	mitochondrial complex 4 deficiency, nuclear type 16
mitochondrial complex 4 deficiency, nuclear type 17	http://purl.obolibrary.org/obo/MONDO_0033652	mitochondrial complex 4 deficiency, nuclear type 17
mitochondrial complex 4 deficiency, nuclear type 18	http://purl.obolibrary.org/obo/MONDO_0033653	mitochondrial complex 4 deficiency, nuclear type 18
mitochondrial complex 4 deficiency, nuclear type 19	http://purl.obolibrary.org/obo/MONDO_0033654	mitochondrial complex 4 deficiency, nuclear type 19
mitochondrial complex 4 deficiency, nuclear type 20	http://purl.obolibrary.org/obo/MONDO_0033655	mitochondrial complex 4 deficiency, nuclear type 20
mitochondrial complex 4 deficiency, nuclear type 21	http://purl.obolibrary.org/obo/MONDO_0033656	mitochondrial complex 4 deficiency, nuclear type 21
mitochondrial complex 4 deficiency, nuclear type 3	http://purl.obolibrary.org/obo/MONDO_0033635	mitochondrial complex 4 deficiency, nuclear type 3
mitochondrial complex 4 deficiency, nuclear type 4	http://purl.obolibrary.org/obo/MONDO_0033636	mitochondrial complex 4 deficiency, nuclear type 4
mitochondrial complex 4 deficiency, nuclear type 7	http://purl.obolibrary.org/obo/MONDO_0033637	mitochondrial complex 4 deficiency, nuclear type 7
mitochondrial complex 4 deficiency, nuclear type 8	http://purl.obolibrary.org/obo/MONDO_0033638	mitochondrial complex 4 deficiency, nuclear type 8
mitochondrial complex 5 (atp synthase) deficiency nuclear type 5	http://purl.obolibrary.org/obo/MONDO_0020858	mitochondrial complex 5 (ATP synthase) deficiency nuclear type 5
mitochondrial complex i deficiency	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex i deficiency, mitochondrial type 2	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex i deficiency, mitochondrial type 3	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex i deficiency, nuclear type 1	http://purl.obolibrary.org/obo/MONDO_0100133	mitochondrial complex I deficiency
mitochondrial complex ii deficiency, nuclear type 1	http://purl.obolibrary.org/obo/MONDO_0100294	mitochondrial complex II deficiency, nuclear type 1
mitochondrial complex iii deficiency nuclear type 1	http://purl.obolibrary.org/obo/MONDO_0007415	mitochondrial complex III deficiency nuclear type 1
mitochondrial complex iii deficiency nuclear type 1	http://www.orpha.net/ORDO/Orphanet_254902	Renal tubulopathy-encephalopathy-liver failure syndrome
mitochondrial complex iii deficiency nuclear type 2	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 3	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 4	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 5	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 6	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 7	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 8	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex iii deficiency nuclear type 9	http://www.orpha.net/ORDO/Orphanet_1460	Isolated complex III deficiency
mitochondrial complex v (atp synthase) deficiency nuclear type 2	http://purl.obolibrary.org/obo/MONDO_0013546	mitochondrial complex V (ATP synthase) deficiency nuclear type 2
mitochondrial disease	http://purl.obolibrary.org/obo/MONDO_0044970	mitochondrial disease
mitochondrial disorder due to a defect in assembly or maturation of the respiratory chain complexes	http://www.orpha.net/ORDO/Orphanet_309136	Mitochondrial disorder due to a defect in assembly or maturation of the respiratory chain complexes
mitochondrial dna deletion syndrome with progressive myopathy	http://purl.obolibrary.org/obo/MONDO_0014062	mitochondrial DNA deletion syndrome with progressive myopathy
mitochondrial dna depletion syndrome 11	http://purl.obolibrary.org/obo/MONDO_0014039	mitochondrial DNA depletion syndrome 11
mitochondrial dna depletion syndrome 12a (cardiomyopathic type), autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0014959	mitochondrial DNA depletion syndrome 12A (cardiomyopathic type), autosomal dominant
mitochondrial dna depletion syndrome 12b (cardiomyopathic type), autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0014175	mitochondrial DNA depletion syndrome 12B (cardiomyopathic type), autosomal recessive
mitochondrial dna depletion syndrome 13	http://purl.obolibrary.org/obo/MONDO_0014198	mitochondrial DNA depletion syndrome 13
mitochondrial dna depletion syndrome 13	http://www.orpha.net/ORDO/Orphanet_369897	Mitochondrial DNA depletion syndrome, encephalomyopathic form with variable craniofacial anomalies
mitochondrial dna depletion syndrome 14 (cardioencephalomyopathic type)	http://purl.obolibrary.org/obo/MONDO_0014820	mitochondrial DNA depletion syndrome 14 (cardioencephalomyopathic type)
mitochondrial dna depletion syndrome 16 (hepatic type)	http://purl.obolibrary.org/obo/MONDO_0032799	mitochondrial DNA depletion syndrome 16 (hepatic type)
mitochondrial dna depletion syndrome 17	http://purl.obolibrary.org/obo/MONDO_0018158	mitochondrial DNA depletion syndrome
mitochondrial dna depletion syndrome 18	http://purl.obolibrary.org/obo/MONDO_0032932	mitochondrial DNA depletion syndrome 18
mitochondrial dna depletion syndrome 19	http://purl.obolibrary.org/obo/MONDO_0033545	mitochondrial DNA depletion syndrome 19
mitochondrial dna depletion syndrome 1	http://purl.obolibrary.org/obo/MONDO_0011283	mitochondrial DNA depletion syndrome 1
mitochondrial dna depletion syndrome 4b	http://purl.obolibrary.org/obo/MONDO_0017575	mitochondrial neurogastrointestinal encephalomyopathy
mitochondrial dna depletion syndrome 8a	http://purl.obolibrary.org/obo/MONDO_0012792	mitochondrial DNA depletion syndrome 8a
mitochondrial dna depletion syndrome 8b (mngie type)	http://purl.obolibrary.org/obo/MONDO_0018158	mitochondrial DNA depletion syndrome
mitochondrial dna depletion syndrome 9	http://purl.obolibrary.org/obo/MONDO_0009504	mitochondrial DNA depletion syndrome 9
